Date,MSFT,AAL,NVDA,INTC,AAPL,MU,NOK,BB,AMZN,JPM,GLD,TLT
2025-05-13,444.764404296875,12.300000190734863,129.74815368652344,22.559999465942383,212.08859252929688,96.69854736328125,5.122849464416504,3.9200000762939453,211.3699951171875,257.9925842285156,299.4599914550781,81.83882141113281
2025-05-14,448.5273742675781,11.84000015258789,135.15060424804688,21.520000457763672,211.490966796875,95.0923843383789,5.03384256362915,3.880000114440918,210.25,260.5724182128906,293.1600036621094,81.29570007324219
2025-05-15,449.5392761230469,11.760000228881836,134.64129638671875,21.549999237060547,210.61444091796875,95.2220687866211,5.132739543914795,3.890000104904175,205.1699981689453,262.3870849609375,297.8399963378906,82.01034545898438
2025-05-16,450.67022705078125,11.859999656677246,135.21051025390625,21.65999984741211,210.42520141601562,97.76598358154297,5.132739543914795,3.940000057220459,205.58999633789062,262.45574951171875,294.239990234375,82.2294921875
2025-05-19,455.23382568359375,11.859999656677246,135.3802947998047,21.3799991607666,207.95498657226562,98.4144287109375,5.182187557220459,3.9100000858306885,206.16000366210938,259.8268737792969,298.0299987792969,81.99128723144531
2025-05-20,454.53936767578125,11.649999618530273,134.1919403076172,21.270000457763672,206.04258728027344,97.8657455444336,5.251415252685547,3.930000066757202,204.07000732421875,260.6116027832031,303.5799865722656,81.40052032470703
2025-05-21,448.9837341308594,11.239999771118164,131.61557006835938,20.690000534057617,201.2914276123047,95.61112976074219,5.2810845375061035,3.819999933242798,201.1199951171875,256.0601501464844,305.82000732421875,80.00936889648438
2025-05-22,451.25555419921875,11.399999618530273,132.6441192626953,20.549999237060547,200.56431579589844,94.60355377197266,5.300863742828369,3.869999885559082,203.10000610351562,255.69723510742188,303.1099853515625,80.42863464355469
2025-05-23,446.6126403808594,11.1899995803833,131.1062469482422,20.049999237060547,194.49838256835938,93.14704132080078,5.2810845375061035,3.759999990463257,200.99000549316406,255.73641967773438,309.75,80.56204223632812
2025-05-27,457.03936767578125,11.640000343322754,135.31036376953125,20.549999237060547,199.4188690185547,96.14985656738281,5.350311756134033,4.130000114440918,206.02000427246094,260.22906494140625,304.5,81.68637084960938
2025-05-28,453.7357177734375,11.430000305175781,134.62132263183594,20.3700008392334,199.62803649902344,95.95032501220703,5.330532550811768,4.090000152587891,204.72000122070312,258.4634094238281,303.80999755859375,81.3338394165039
2025-05-29,455.0452880859375,11.399999618530273,138.99520874023438,20.25,199.15989685058594,96.56885528564453,5.290974140167236,3.990000009536743,205.6999969482422,259.3265686035156,305.6099853515625,82.08655548095703
2025-05-30,456.7119445800781,11.40999984741211,134.94090270996094,19.549999237060547,200.0563507080078,94.23442840576172,5.162408351898193,3.9600000381469727,205.00999450683594,258.96368408203125,303.6000061035156,82.21041107177734
2025-06-02,458.3092346191406,11.380000114440918,137.187744140625,19.739999771118164,200.90298461914062,97.94554901123047,5.251415252685547,4.039999961853027,206.64999389648438,259.6110534667969,311.6700134277344,81.44532775878906
2025-06-03,459.3013000488281,11.470000267028809,141.02236938476562,20.290000915527344,202.46676635742188,102.0058364868164,5.2810845375061035,3.9700000286102295,205.7100067138672,261.1903381347656,308.9100036621094,81.30186462402344
2025-06-04,460.19415283203125,11.420000076293945,141.7213897705078,20.25,202.0185546875,103.00344848632812,5.350311756134033,4.010000228881836,207.22999572753906,259.1794738769531,310.8999938964844,82.62167358398438
2025-06-05,463.9739685058594,11.270000457763672,139.79409790039062,19.989999771118164,199.83721923828125,106.03617858886719,5.330532550811768,4.070000171661377,207.91000366210938,256.9527893066406,309.3299865722656,82.67906188964844
2025-06-06,466.6525573730469,11.779999732971191,141.5216827392578,20.059999465942383,203.11419677734375,108.30076599121094,5.350311756134033,4.130000114440918,213.57000732421875,260.6606750488281,305.17999267578125,81.62702941894531
2025-06-09,469.0038146972656,11.760000228881836,142.43040466308594,20.479999542236328,200.6539764404297,110.68505096435547,5.370091438293457,4.210000038146973,216.97999572753906,261.6513977050781,306.6199951171875,81.71310424804688
2025-06-10,467.1883239746094,11.84000015258789,143.758544921875,22.079999923706055,201.86912536621094,113.86744689941406,5.290974140167236,4.139999866485596,217.61000061035156,263.47589111328125,306.7099914550781,82.13390350341797
2025-06-11,468.8748474121094,11.0600004196167,142.64002990722656,20.68000030517578,197.9945068359375,115.7529296875,5.221746444702148,4.159999847412109,213.1999969482422,263.03448486328125,308.3699951171875,82.382568359375
2025-06-12,475.0752868652344,10.899999618530273,144.80714416503906,20.770000457763672,198.41285705566406,115.90257263183594,5.261305332183838,4.190000057220459,213.24000549316406,263.12274169921875,312.20001220703125,83.3676528930664
2025-06-13,471.1962890625,10.369999885559082,141.7811737060547,20.139999389648438,195.6737060546875,115.3239517211914,5.132739543914795,4.079999923706055,212.10000610351562,259.89556884765625,316.2900085449219,82.56427764892578
2025-06-16,475.3431701660156,10.899999618530273,144.49754333496094,20.739999771118164,197.6359405517578,119.55382537841797,5.241526126861572,4.340000152587891,216.10000610351562,265.20233154296875,311.7799987792969,81.73223876953125
2025-06-17,474.25189208984375,10.5600004196167,143.9282989501953,20.799999237060547,194.86692810058594,120.05262756347656,5.0931806564331055,4.300000190734863,214.82000732421875,264.37835693359375,311.94000244140625,82.72686767578125
2025-06-18,476.4344787597656,10.579999923706055,145.2864990234375,21.489999771118164,195.80319213867188,121.52909851074219,5.112959861755371,4.320000171661377,212.52000427246094,268.7336730957031,310.260009765625,82.87032318115234
2025-06-20,473.616943359375,10.619999885559082,143.65866088867188,21.079999923706055,200.20574951171875,123.30485534667969,5.07340145111084,4.230000019073486,209.69000244140625,269.7538146972656,310.1300048828125,82.7173080444336
