Date,NVDA,AMD,TSLA,AMZN,META,NFLX,COST,UNH,BA,KO
2019-12-20,5.950380802154541,44.150001525878906,27.03933334350586,89.32499694824219,204.50411987304688,33.689998626708984,268.79339599609375,261.78271484375,326.0600280761719,45.124847412109375
2019-12-23,5.936707496643066,45.459999084472656,27.947999954223633,89.6500015258789,204.3851776123047,33.310001373291016,267.4076232910156,264.01947021484375,335.5535583496094,45.075599670410156
2019-12-24,5.931735038757324,46.540000915527344,28.350000381469727,89.46050262451172,203.3343963623047,33.31999969482422,268.2464294433594,263.5274353027344,331.03045654296875,44.91142272949219
2019-12-26,5.945905685424805,46.630001068115234,28.729333877563477,93.4384994506836,205.98114013671875,33.26300048828125,269.6139221191406,264.5204772949219,327.96868896484375,45.165889739990234
2019-12-27,5.888233661651611,46.18000030517578,28.691999435424805,93.48999786376953,206.28846740722656,32.909000396728516,268.1368713378906,264.806884765625,328.1874084472656,45.4367790222168
2019-12-30,5.775127410888672,45.52000045776367,27.64666748046875,92.34449768066406,202.63058471679688,32.33100128173828,269.07598876953125,262.9100036621094,324.4695129394531,45.3711051940918
2019-12-31,5.849206924438477,45.86000061035156,27.8886661529541,92.39199829101562,203.46327209472656,32.356998443603516,267.9637756347656,263.0263977050781,323.83331298828125,45.4367790222168
2020-01-02,5.963802814483643,49.099998474121094,28.68400001525879,94.90049743652344,207.95382690429688,32.98099899291992,265.748291015625,261.7021789550781,331.34857177734375,45.141265869140625
2020-01-03,5.868348598480225,48.599998474121094,29.534000396728516,93.74849700927734,206.85350036621094,32.59000015258789,265.9671630859375,259.0538635253906,330.7919006347656,44.89500045776367
2020-01-06,5.8929572105407715,48.38999938964844,30.1026668548584,95.14399719238281,210.7493133544922,33.58300018310547,266.0400695800781,260.8521728515625,331.7660827636719,44.87857437133789
2020-01-07,5.964301109313965,48.25,31.270666122436523,95.34300231933594,211.2052764892578,33.07500076293945,265.6206359863281,259.27752685546875,335.28515625,44.53379821777344
2020-01-08,5.975487232208252,47.83000183105469,32.80933380126953,94.59850311279297,213.3464813232422,33.92599868774414,268.6658630371094,264.74420166015625,329.41009521484375,44.61589431762695
2020-01-09,6.041113376617432,48.970001220703125,32.089332580566406,95.05249786376953,216.3997039794922,33.566001892089844,272.97802734375,263.2410583496094,334.3507080078125,45.428585052490234
2020-01-10,6.073429107666016,48.16999816894531,31.876667022705078,94.15799713134766,216.16175842285156,32.904998779296875,270.9906005859375,264.05523681640625,327.96868896484375,45.584556579589844
2020-01-13,6.263847351074219,48.75,34.990665435791016,94.56500244140625,219.97825622558594,33.891998291015625,273.3883361816406,255.7523651123047,328.26690673828125,46.07709503173828
2020-01-14,6.1470112800598145,48.209999084472656,35.861331939697266,93.47200012207031,217.15304565429688,33.86899948120117,273.2789306640625,257.8907165527344,330.3843078613281,45.970367431640625
2020-01-15,6.1045026779174805,48.54999923706055,34.56666564941406,93.10099792480469,219.224853515625,33.90700149536133,274.25439453125,265.20050048828125,327.8493957519531,46.545005798339844
2020-01-16,6.1880269050598145,49.77000045776367,34.232666015625,93.89700317382812,219.8394775390625,33.86199951171875,276.2692565917969,269.0746154785156,330.036376953125,46.64351272583008
2020-01-17,6.196727752685547,50.93000030517578,34.03333282470703,93.23600006103516,220.20623779296875,33.96699905395508,277.7735290527344,267.0435485839844,322.2328186035156,46.74201965332031
2020-01-21,6.163417339324951,51.04999923706055,36.47999954223633,94.5999984741211,219.5123291015625,33.81100082397461,285.5957946777344,268.88665771484375,311.5165710449219,46.93082046508789
2020-01-22,6.21735954284668,51.43000030517578,37.97066879272461,94.37300109863281,219.3933563232422,32.599998474121094,284.34686279296875,268.9403991699219,307.17242431640625,47.292015075683594
2020-01-23,6.285720348358154,51.709999084472656,38.14666748046875,94.22899627685547,217.84695434570312,34.959999084472656,285.24932861328125,267.9294128417969,315.9104309082031,47.472618103027344
