Date,MSFT,AAPL,NVDA,AMZN,INTC,MU,JPM,AAL,GLD,TLT
2018-04-05,84.98487091064453,40.55799865722656,5.469911575317383,72.5875015258789,42.58074188232422,48.60831832885742,89.94617462158203,50.91682052612305,125.80000305175781,94.8110580444336
2018-04-06,83.00698852539062,39.52057647705078,5.2937421798706055,70.2614974975586,41.236881256103516,47.26241683959961,87.7031478881836,49.11022186279297,126.38999938964844,95.847900390625
2018-04-09,83.5037612915039,39.912540435791016,5.322401523590088,70.30400085449219,41.87921905517578,46.7747688293457,88.75631713867188,48.65125274658203,126.81999969482422,96.00619506835938
2018-04-10,85.44483947753906,40.66360855102539,5.631257057189941,71.81099700927734,43.33295822143555,49.23249053955078,90.45266723632812,46.346614837646484,127.12000274658203,95.83209228515625
2018-04-11,84.50650787353516,40.47349548339844,5.589993000030518,71.35250091552734,43.18927764892578,49.23249053955078,88.93318176269531,44.334938049316406,128.11000061035156,96.1723861694336
2018-04-12,86.08879852294922,40.87250518798828,5.796552658081055,72.42500305175781,44.55848693847656,51.290348052978516,91.14408111572266,45.47748565673828,126.62000274658203,95.46797943115234
2018-04-13,85.62882232666016,41.010990142822266,5.71995735168457,71.53949737548828,43.83162307739258,50.93923568725586,88.67591857910156,44.793914794921875,127.44999694824219,95.68965148925781
2018-04-16,86.63156127929688,41.26681900024414,5.719710826873779,72.07499694824219,44.288028717041016,50.37358474731445,88.60357666015625,45.31148147583008,127.62999725341797,95.72129821777344
2018-04-17,88.37947082519531,41.83482360839844,5.869196891784668,75.19149780273438,45.25154113769531,50.968505859375,88.60357666015625,44.676727294921875,127.75,95.98247528076172
2018-04-18,88.7198715209961,41.740928649902344,5.840288162231445,76.39199829101562,45.31070327758789,52.67525100708008,87.8880615234375,46.63957977294922,127.8499984741211,95.2147216796875
2018-04-19,88.41627502441406,40.55799865722656,5.659174919128418,77.84549713134766,44.135887145996094,50.149261474609375,89.81756591796875,45.780216217041016,127.5999984741211,94.43910217285156
2018-04-20,87.39514923095703,38.896244049072266,5.651022911071777,76.37449645996094,43.552703857421875,49.36903762817383,89.61656188964844,45.68256378173828,126.62999725341797,93.75837707519531
2018-04-23,87.71710968017578,38.78358459472656,5.53168249130249,75.89299774169922,43.18927764892578,47.808570861816406,89.18242645263672,45.58491516113281,125.62000274658203,93.78213500976562
2018-04-24,85.66564178466797,38.243751525878906,5.465463638305664,73.00450134277344,43.4850959777832,45.945777893066406,88.76435852050781,44.618133544921875,126.2300033569336,93.35470581054688
